gene_symbol,mean_log2_NNK,mean_log2_WT,log2FC,statistic,p.value,p_adj
SAE1,7.918690769822715,8.737932770340208,-0.8192420005174936,-8.016730775577239,9.11240156983389e-10,1.3233868086308843e-8
ASL,7.102370614911817,5.369775250628855,1.732595364282962,8.14997398636636,9.12457301992182e-10,1.3240155874605677e-8
DMRT2,8.287492137129814,2.881999485075353,5.405492652054461,8.886631879247599,9.132209452907821e-10,1.3240155874605677e-8
PHF17,9.774794104599527,8.783948172214064,0.9908459323854633,7.981940029397922,9.261507928116609e-10,1.3416247047774678e-8
VCAN,10.308679656920427,13.270334522484225,-2.9616548655637978,-7.816318849640413,9.335893758784525e-10,1.3512560949685757e-8
AGPAT3,10.129697678798948,9.070686699835889,1.0590109789630588,7.897393256895238,9.373061806387115e-10,1.3554889381544443e-8
RP11-236J17.5,5.159184939451688,1.9907743149895571,3.1684106244621306,7.79453815345152,9.391004613579119e-10,1.3569367139283072e-8
MMRN2,8.596178636885659,6.8088596441631655,1.7873189927224935,8.80230115824168,9.407758816017759e-10,1.3570957286998412e-8
ZC2HC1C,5.4970692910537755,3.6939352974705253,1.8031339935832502,8.673424769784885,9.407970155705002e-10,1.3570957286998412e-8
COBLL1,12.926263129344964,9.132579937300429,3.7936831920445346,9.839838032088949,9.472258570387385e-10,1.365218193952716e-8
GALK1,6.333753164621459,4.940504929133478,1.393248235487981,8.1465416619075,9.510227000237119e-10,1.3695367299668066e-8
RAB9B,3.2699979935500454,5.982350899887285,-2.7123529063372396,-7.980597576648103,9.62019563223368e-10,1.3842077954268613e-8
C10orf62,4.220499891219837,0.8560404551893064,3.3644594360305304,7.930744030295814,9.641166962535404e-10,1.3860595327315604e-8
AP000662.4,4.1805053546212365,6.226200561364375,-2.0456952067431384,-7.923838612279302,9.657760720609189e-10,1.387279348515382e-8
ETV1,6.569805757422879,9.095487031760237,-2.5256812743373587,-7.79317384496301,9.849958333796038e-10,1.4137003957599212e-8
RP11-218E20.3,5.02170325065807,1.9951550819943145,3.0265481686637554,7.842283538612984,1.0035985612353418e-9,1.4383645192472262e-8
RP11-404P21.9,4.7847679515976695,1.4674051914112103,3.3173627601864593,7.879313058306436,1.0038620738725672e-9,1.4383645192472262e-8
ZNF208,7.420841590541576,3.433083026447351,3.987758564094225,8.315515949592399,1.005791302800091e-9,1.4399228124103729e-8
CLIP3,6.578158815283276,7.827603386587314,-1.2494445713040383,-7.85500799511593,1.007437294260181e-9,1.4410733470069547e-8
PLEKHB2,10.302312032907583,9.19694182336319,1.1053702095443931,7.947268155460629,1.00928495612363e-9,1.4413060959401556e-8
PCDHB18,1.8063455920382792,4.124364898543367,-2.3180193065050876,-7.777776768070714,1.0090092859411432e-9,1.4413060959401556e-8
PFKFB2,9.258911310221535,7.782650619524949,1.476260690696586,8.301332848237156,1.0251280430107971e-9,1.4627098048230791e-8
CDK2AP2,7.7895764887748875,6.105219656667656,1.6843568321072313,8.131010691879013,1.0267786381464987e-9,1.4638440784508583e-8
UQCRC1,9.649995727669118,8.708847744270136,0.9411479833989826,7.7618589935546,1.0385596487708814e-9,1.4794070334031841e-8
UNC13C,8.250559001160251,4.511662253197409,3.7388967479628423,7.984018822694613,1.0455996408074476e-9,1.4881962275319313e-8
DIAPH1,10.55688278996218,9.450544710883237,1.1063380790789434,7.970491894408178,1.0631505988443548e-9,1.5119185739841415e-8
TAL1,6.397497503053987,4.632013316619532,1.7654841864344553,8.27150751856989,1.0757268503407304e-9,1.528532803623689e-8
AMOTL1,9.322869133386533,10.520104862043409,-1.1972357286568762,-8.614357316496879,1.0812109852094704e-9,1.5350504178393044e-8
KLF9,10.911889046769945,9.170993257109913,1.7408957896600317,7.974279504427184,1.084562472163658e-9,1.5372572306359453e-8
GALNT1,8.260997317959411,9.423132951945224,-1.1621356339858124,-8.142026141739494,1.0844347001855745e-9,1.5372572306359453e-8
ARHGEF38-IT1,4.438698395336816,1.4666561035101486,2.972042291826668,7.786155277616886,1.0912250208385038e-9,1.5454203358034043e-8
SHROOM4,6.287347119769182,4.751444709529369,1.5359024102398129,8.346967994967805,1.1026270245809332e-9,1.5602765208048473e-8
POLR1E,6.532013273002439,7.4689776149621965,-0.9369643419597571,-7.90243346829275,1.110300928163024e-9,1.5698370478523152e-8
XPNPEP2,9.067600444502645,4.261625928765229,4.805974515737416,7.760027246317374,1.116037052520407e-9,1.5766442522311414e-8
MFAP2,4.883085899538191,8.168409497234528,-3.285323597696337,-7.888915097274047,1.1253984709199362e-9,1.5885575115922664e-8
MCCC1,9.486883662668774,8.532949042868333,0.9539346198004406,7.757282440924203,1.1287717702957475e-9,1.5920055602819165e-8
RETSAT,8.106646652015588,7.060729768882187,1.0459168831334011,7.7387135060042525,1.1367555937528456e-9,1.601945197522544e-8
AKAP1,9.378147343304887,7.9335779907534265,1.4445693525514605,7.840360098438272,1.1525377162598346e-9,1.622848991750885e-8
CRB3,6.765605379953825,2.1212732496992106,4.6443321302546146,9.672742216126503,1.1537019903043431e-9,1.623152438332788e-8
RP11-932O9.10,1.5028693286557469,4.242240989523367,-2.7393716608676204,-7.729160038474745,1.1604105923605676e-9,1.6312493355878874e-8
FAM102A,9.3166741737991,7.843711350941238,1.4729628228578626,7.738677259365708,1.1673654323870226e-9,1.6396788027321167e-8
SLC25A23,8.472338852070854,7.303621095404773,1.168717756666081,8.456477542265812,1.1767369324117282e-9,1.651486090213277e-8
PBRM1,9.892052382659763,10.726667977564134,-0.8346155949043705,-8.148732023523921,1.1887149661468148e-9,1.665201670844126e-8
SPDL1,6.382746134541586,7.513463141111397,-1.1307170065698111,-7.770218105975522,1.1879196628238243e-9,1.665201670844126e-8
PCK2,8.739118463841667,6.22203078765374,2.517087676187927,8.008760800339315,1.1894297648886613e-9,1.665201670844126e-8
CHST10,5.012273963637953,6.249225392590706,-1.2369514289527528,-7.771115037892397,1.1929607832725707e-9,1.668779483256512e-8
CYP4A22-AS1,4.252120863010777,1.767536300898411,2.4845845621123663,7.719108126491542,1.196619844944609e-9,1.6725304172640826e-8
SLC9A3R1,8.657922491183344,6.592629364971588,2.065293126211756,7.769697349801658,1.208078822143571e-9,1.687168366467936e-8
TBC1D4,10.816059464379794,9.552600283615485,1.2634591807643094,8.405650683930894,1.214745011962011e-9,1.6950944261538406e-8
UXS1,9.349671223133988,8.371934352251147,0.9777368708828416,7.713066866254357,1.222068622513386e-9,1.7039242048866345e-8
FBXO2,4.851064929627553,2.389062877506312,2.4620020521212407,7.840541573165919,1.2276267458121475e-9,1.7102799973415487e-8
ACADL,8.122726615575202,3.3374397823568787,4.785286833218323,9.172849873123402,1.2582339233836811e-9,1.751494382526283e-8
RP11-705C15.3,6.960812731084572,8.473818409240208,-1.5130056781556354,-7.755776476354593,1.2606233542592034e-9,1.7533938491598742e-8
GDF11,5.838259688159244,7.599206497175075,-1.760946809015831,-8.171492217014281,1.2618821951632773e-9,1.7537189760238303e-8
PCDH1,9.820407512227163,7.250146303389168,2.5702612088379952,9.109796170055246,1.2722193902601683e-9,1.766650107838552e-8
METTL7A,10.869482954712845,9.17144885514088,1.6980340995719647,8.386517447191805,1.2987102819825956e-9,1.8019736824134828e-8
BAG3,8.582676259911501,7.212360950512762,1.3703153093987392,7.687323738791251,1.3217454276581653e-9,1.8324490094307854e-8
RFC4,5.533055488442438,6.8420084464774416,-1.3089529580350039,-7.915200847393189,1.3253068993716774e-9,1.8330189316621885e-8
GRM1,5.925861853631882,3.066030921727579,2.8598309319043027,7.776907635317333,1.3235923527857132e-9,1.8330189316621885e-8
SCNN1A,11.105455926797909,5.4930942786479475,5.612361648149961,9.779199263244488,1.325370831462548e-9,1.8330189316621885e-8
LURAP1,6.3428520192062,3.965670036196222,2.377181983009978,8.827187498129822,1.3273498356069036e-9,1.8342731007724482e-8
DNASE1,9.4201832261908,7.823208875756374,1.596974350434425,7.7008672485088745,1.3298039871190586e-9,1.836181324586994e-8
SLC9B2,4.870547217251553,6.485647588370823,-1.6151003711192704,-8.083079135419869,1.3514344781371101e-9,1.864543633223361e-8
ATP1B3,9.879612766569485,8.29067108001632,1.5889416865531647,7.863152165887691,1.3530661143086604e-9,1.8652904982749848e-8
SEC63,9.58811711073652,10.256228416566,-0.6681113058294788,-7.710028774128233,1.3692905332543602e-9,1.8861370726985183e-8
COMTD1,5.262485687113471,3.2060538406131944,2.0564318465002764,8.238161547654961,1.381055913801343e-9,1.9008129182070293e-8
ACTR3C,8.595861702695492,6.327249269154532,2.2686124335409605,8.982559068057261,1.3950694006268282e-9,1.9178693796603564e-8
ANXA11,10.4975674268478,9.052960668617718,1.4446067582300817,8.969398595129855,1.395690541078527e-9,1.9178693796603564e-8
BLNK,8.144703536110585,5.538215439137806,2.606488096972779,8.529009724706638,1.3969805795340055e-9,1.9181014249332075e-8
CLDN2,8.043150114260571,3.2443721835613335,4.798777930699238,8.022735720721741,1.413231510536976e-9,1.938858434824907e-8
SMC4,8.593748154468676,10.107733397375958,-1.5139852429072818,-8.741231139145153,1.4168005486577738e-9,1.9421974187850317e-8
SERHL,3.9807370936931914,1.5444958192798421,2.4362412744133493,7.802803322396182,1.4192312587304059e-9,1.943971847426724e-8
GOT2,9.39058911100184,8.27686286709684,1.113726243904999,7.9245231731166514,1.4605977584034387e-9,1.9990325160612826e-8
KIF16B,9.830000919997351,8.827315661662304,1.0026852583350472,7.7024047619471485,1.4726479567777749e-9,2.0139137685494943e-8
BORA,4.817665552633685,6.323067709248809,-1.5054021566151237,-7.878711643365222,1.4796871142225066e-9,2.0219238937794444e-8
AC079602.1,7.645234530269374,2.79928524094103,4.845949289328344,8.573481074110068,1.4865734525212718e-9,2.0297125798670327e-8
WBP1L,8.97253525254939,9.803763491627063,-0.8312282390776726,-7.8695347573340255,1.4886999617348822e-9,2.0309951312089606e-8
GDPGP1,5.422781279630507,4.367287349228353,1.0554939304021538,7.9968397967131715,1.5014534178637417e-9,2.0467621571962465e-8
CLUHP3,8.449322969294332,6.923449292551502,1.5258736767428305,7.659655434759591,1.5038086659487225e-09,2.0483406574084987e-8
STK32B,8.149017498165371,4.941633159852922,3.2073843383124485,8.089187466942953,1.5084655119177599e-09,2.0530491629187776e-8
FAM220A,5.7803667285345215,6.683922225127319,-0.9035554965927979,-7.644566528973104,1.527791965966334e-9,2.0776999168324357e-8
RBFOX2,9.900015633394725,11.323008174376865,-1.4229925409821398,-8.762820809294356,1.538696234235797e-9,2.0908669718273245e-8
TCL6,6.805351492690232,3.1029181498005047,3.702433342889727,7.652318080467156,1.5472401622034882e-9,2.1008083091251804e-8
FRMD7,4.940401696228193,1.7732283984381294,3.1671732977900637,8.147656105357107,1.5485400913691052e-9,2.100905938393549e-8
EXPH5,9.61580203951901,7.925717399005583,1.6900846405134278,8.169771267177794,1.5750724575998042e-9,2.135209160429275e-8
AFF1,12.010774351434002,10.991006355180266,1.0197679962537354,8.008808382536206,1.5967743665082356e-9,2.162218838682032e-8
ACO1,9.58211497109833,8.406964828483419,1.1751501426149105,7.629477320440677,1.5975243231786815e-9,2.162218838682032e-8
NAPA,9.411816933235393,8.511312160475585,0.9005047727598079,7.629145338880879,1.5993378643613575e-9,2.162962227944198e-8
CHEK1,5.533214917309758,7.364234592527068,-1.83101967521731,-8.507552786187299,1.602833724306254e-9,2.1659778321825747e-8
SH2D3A,7.185806246182337,3.3768476975338904,3.8089585486484467,8.864827500750328,1.6046810292233952e-9,2.166762671503855e-8
PLB1,4.584301011485008,6.184839714786768,-1.6005387033017602,-7.8085406112669125,1.6074863328515414e-9,2.168838815648594e-8
LINC01037,1.077872222378998,3.9810273873131434,-2.9031551649341454,-8.066085725639493,1.6179531469210914e-9,2.180809959469244e-8
SEMA3G,7.53182647256021,5.388230371607551,2.143596100952659,8.188123098862627,1.6189084922410215e-9,2.180809959469244e-8
PLCH2,7.137378255702916,3.724535788021508,3.4128424676814078,7.826788794759419,1.6358615848233863e-9,2.201913453434972e-8
CGN,9.21965940573582,5.092410907430222,4.127248498305598,9.095156809547278,1.6471980265663313e-9,2.2150765135022487e-8
ACMSD,7.075848891322887,1.9673197489922003,5.108529142330687,7.9538529208897915,1.648230302600165e-9,2.2150765135022487e-8
LLGL2,9.825512553750324,6.2742815541417185,3.551230999608605,8.675415821759442,1.6604025011771714e-9,2.2296833587236303e-8
LPPR1,7.455438624312837,3.14171230197082,4.313726322342017,9.053913256684982,1.6634623698159165e-9,2.232040331200839e-8
TAF5,5.157754380574746,6.0928153238555085,-0.9350609432807628,-7.609635822850516,1.7050687769953536e-9,2.2860749715389113e-8
TBC1D31,6.956107055413165,7.883553079696853,-0.9274460242836877,-7.834068498711329,1.7072335993329043e-9,2.2871849974461493e-8
RIF1,10.557038514087491,11.361223823197838,-0.8041853091103466,-7.749782536530265,1.7167787480228991e-9,2.2981729907023285e-8
AC009948.5,6.4251712647590695,7.632764260168854,-1.2075929954097848,-7.659092712475089,1.7358518786175172e-9,2.32188850190684e-8
IVD,9.164809918837902,8.291216548300778,0.8735933705371242,7.718595927819041,1.7388217776158387e-9,2.3240439821446692e-8
MLXIPL,7.611094279278718,3.2292799582531693,4.381814321025549,7.703355900980909,1.7414358451690744e-9,2.325720877373343e-8
PABPC1,11.740613790603247,12.801868786675024,-1.0612549960717779,-8.459275024127894,1.8026441306999082e-9,2.4037128439605636e-8
RERGL,5.730985918672305,3.2539519111401267,2.477034007532178,8.199997406248023,1.8013896286534624e-9,2.4037128439605636e-8
TANC2,10.18256934106849,11.090282049535231,-0.9077127084667413,-7.775326620341253,1.8047831074082947e-9,2.4046907633598992e-8
EYA3,9.942140771626272,9.105257838937408,0.836882932688864,7.852343161676281,1.8227512366535743e-9,2.426741490791389e-8
NEDD4L,11.879365655479187,9.960140162063565,1.919225493415622,8.827551157873081,1.835085331986341e-9,2.4412628195662773e-8
CYB5D2,7.589670821952859,6.526937161542862,1.0627336604099966,8.313766822216822,1.8561498101660801e-9,2.467366818362183e-8
WDR31,6.913182719304172,5.659576593171835,1.253606126132337,8.39202038556615,1.891688428967136e-9,2.512655717606348e-8
RAB11FIP3,11.028629682168818,8.613626385385917,2.415003296782901,7.977988335377472,1.8944105974842266e-9,2.5143193562265438e-8
HDAC2,9.02821909039731,10.202412176440149,-1.1741930860428393,-7.987022131220505,1.914819573423331e-9,2.5394366869865382e-8
OSR1,3.8591801495939118,6.7488525617073805,-2.8896724121134687,-7.97613026864088,1.964353014825476e-9,2.6031100989646977e-8
ZNF57,5.600810901669008,4.42662741136108,1.1741834903079278,7.594634315544528,1.989376569248332e-9,2.634230212592915e-8
PDGFB,8.38464814493763,6.583065105266225,1.8015830396714057,8.21283875283359,2.0115312386315253e-9,2.6615062977964528e-8
MFAP3L,9.504130696571082,6.327196668092431,3.1769340284786507,8.370942589711836,2.016092873940858e-9,2.6654804395193353e-8
GRHPR,9.10018998852376,8.02022650542763,1.0799634830961296,8.037469281444679,2.0193642541362696e-9,2.667743911950834e-8
VPS13D,11.81144595208121,11.066485147686928,0.7449608043942817,7.614547688943702,2.0234791613828794e-9,2.671117399146474e-8
WNK2,5.89109163642997,8.392407735112906,-2.5013160986829357,-8.123610578348018,2.0535820761904896e-9,2.7087650084400075e-8
GINS2,3.0587319213861797,5.529656125569251,-2.4709242041830715,-7.792210080350204,2.05729371514362e-9,2.711570175552931e-8
WNT5B,3.891547128834257,6.34380943993015,-2.452262311095893,-7.637189302845317,2.0647720032398e-9,2.7185799331291065e-8
CLEC4A,4.4440661266122135,5.466860951953988,-1.0227948253417747,-7.686655821838819,2.065790222742482e-9,2.7185799331291065e-8
DPEP1,8.946224045595493,3.7484924753032773,5.197731570292215,7.67220898226591,2.077546127141976e-9,2.7319492039312013e-8
LPL,8.885421191917258,6.2510194217076425,2.6344017702096156,7.8165690402347945,2.0870003981814588e-9,2.740920608178705e-8
CRAT,8.26070476970004,6.9985935371143375,1.2621112325857018,7.550321163576643,2.087572803633886e-9,2.740920608178705e-8
C4orf19,7.371682128599559,3.5676773483735595,3.8040047802259997,9.744102833457683,2.0920119070302356e-9,2.744642615450404e-8
MT-RNR2,17.976331673426127,15.77592555094079,2.2004061224853366,8.475070380684496,2.0937914553665105e-9,2.7448723539011697e-8
SPNS2,8.740261722447567,5.007066989976974,3.7331947324705927,9.069286390990372,2.095652853285135e-9,2.745208959724509e-8
BRCA1,6.549238443320401,8.166006396220029,-1.616767952899628,-8.27975970084793,2.1232628483243828e-9,2.7771239150713715e-8
DDT,6.816564654368557,5.540229666870704,1.2763349874978536,7.712476458763295,2.1226567567939503e-9,2.7771239150713715e-8
DCAF11,9.000452447420034,8.095962285607998,0.9044901618120367,7.594536882042421,2.1443011251801836e-9,2.802498368952069e-8
DNAJB1,9.087308002518053,8.130436430846416,0.9568715716716376,7.558289256325776,2.1578600790612453e-9,2.8180664299679226e-8
SCARB1,6.527231054983285,7.968690886137855,-1.44145983115457,-8.07415174638807,2.20355412362178e-9,2.87335395936901e-8
Z97634.3,5.705500572255714,2.834948013205177,2.8705525590505365,7.863327577865783,2.2029232126364952e-9,2.87335395936901e-8
AC112198.1,4.644924602348957,1.6334781513306917,3.0114464510182652,7.537258608474464,2.2062427804710752e-9,2.8746688109900344e-8
RP11-320M16.1,5.67815824142005,3.0478014573389656,2.6303567840810844,7.632381121089399,2.2182578563058558e-9,2.8881244600974565e-8
SIMC1,6.9536437412838366,7.967813224057981,-1.014169482774144,-7.5775616977402445,2.2326555940779516e-9,2.90465946034111e-8
NR4A1,12.153320406069627,8.981279199961334,3.172041206108293,8.080795620355252,2.2867052582607136e-9,2.9727168357389276e-8
ADCY2,4.292930531458856,7.665878032017506,-3.3729475005586504,-8.59685688676354,2.2949328471723316e-9,2.981147391755828e-8
RNF148,6.059485558579741,3.878701716924049,2.180783841655692,8.262899683485989,2.3017085389326053e-9,2.987680552660016e-8
